,volume,open,high,low,close,caldt
3773,47239,541.1737,541.32,541.08,541.16,2024-07-30 13:53:00-04:00
3774,45998,541.17,541.19,541.02,541.1401,2024-07-30 13:54:00-04:00
3775,32777,541.15,541.29,541.09,541.28,2024-07-30 13:55:00-04:00
3776,26597,541.3,541.41,541.2001,541.2001,2024-07-30 13:56:00-04:00
3777,33165,541.22,541.23,541.0799,541.16,2024-07-30 13:57:00-04:00
3778,38397,541.1907,541.35,541.19,541.3,2024-07-30 13:58:00-04:00
3779,21011,541.28,541.3599,541.23,541.32,2024-07-30 13:59:00-04:00
3780,32872,541.31,541.57,541.31,541.51,2024-07-30 14:00:00-04:00
3781,181506,541.51,541.51,541.16,541.2301,2024-07-30 14:01:00-04:00
3782,30731,541.25,541.29,541.0559,541.1727,2024-07-30 14:02:00-04:00
3783,293648,541.19,541.25,541.07,541.15,2024-07-30 14:03:00-04:00
3784,22514,541.14,541.285,541.09,541.245,2024-07-30 14:04:00-04:00
3785,46127,541.24,541.66,541.24,541.48,2024-07-30 14:05:00-04:00
3786,18822,541.53,541.6643,541.52,541.575,2024-07-30 14:06:00-04:00
3787,19766,541.56,541.65,541.49,541.56,2024-07-30 14:07:00-04:00
3788,27157,541.55,541.66,541.55,541.61,2024-07-30 14:08:00-04:00
3789,26731,541.61,541.67,541.4334,541.6,2024-07-30 14:09:00-04:00
3790,52811,541.59,541.78,541.585,541.66,2024-07-30 14:10:00-04:00
3791,33190,541.67,541.7599,541.56,541.64,2024-07-30 14:11:00-04:00
3792,28352,541.65,541.8,541.59,541.7901,2024-07-30 14:12:00-04:00
3793,36417,541.77,541.9773,541.77,541.9299,2024-07-30 14:13:00-04:00
3794,26572,541.92,541.9698,541.8,541.8173,2024-07-30 14:14:00-04:00
3795,49452,541.82,542.02,541.82,542.0,2024-07-30 14:15:00-04:00
3796,506447,542.04,542.3,542.04,542.2605,2024-07-30 14:16:00-04:00
3797,56200,542.25,542.45,542.2,542.41,2024-07-30 14:17:00-04:00
3798,76544,542.42,542.425,542.11,542.37,2024-07-30 14:18:00-04:00
3799,61173,542.36,542.3699,542.26,542.34,2024-07-30 14:19:00-04:00
3800,93900,542.32,542.66,542.31,542.4,2024-07-30 14:20:00-04:00
3801,57191,542.41,542.54,542.34,542.46,2024-07-30 14:21:00-04:00
3802,106723,542.45,542.5,542.09,542.09,2024-07-30 14:22:00-04:00
3803,51480,542.11,542.14,541.9777,542.12,2024-07-30 14:23:00-04:00
3804,42704,542.13,542.345,542.13,542.33,2024-07-30 14:24:00-04:00
3805,29055,542.325,542.3325,542.21,542.31,2024-07-30 14:25:00-04:00
3806,48175,542.32,542.32,541.91,541.97,2024-07-30 14:26:00-04:00
3807,74443,541.96,541.99,541.56,541.62,2024-07-30 14:27:00-04:00
3808,61922,541.6322,541.83,541.61,541.82,2024-07-30 14:28:00-04:00
3809,34025,541.8125,542.01,541.78,541.9351,2024-07-30 14:29:00-04:00
3810,46337,541.91,541.98,541.84,541.86,2024-07-30 14:30:00-04:00
3811,67038,541.88,542.06,541.76,541.9,2024-07-30 14:31:00-04:00
3812,99118,541.9,541.9,541.626,541.7,2024-07-30 14:32:00-04:00
3813,30450,541.71,541.7872,541.67,541.7501,2024-07-30 14:33:00-04:00
3814,35838,541.75,541.82,541.67,541.76,2024-07-30 14:34:00-04:00
3815,56065,541.76,541.8445,541.7,541.73,2024-07-30 14:35:00-04:00
3816,85053,541.73,542.1,541.72,542.06,2024-07-30 14:36:00-04:00
3817,49139,542.06,542.22,542.03,542.14,2024-07-30 14:37:00-04:00
3818,92977,542.136,542.205,542.03,542.1,2024-07-30 14:38:00-04:00
3819,43312,542.1178,542.18,541.93,542.14,2024-07-30 14:39:00-04:00
3820,48355,542.11,542.2,542.01,542.14,2024-07-30 14:40:00-04:00
3821,216455,542.14,542.17,542.04,542.155,2024-07-30 14:41:00-04:00
3822,47902,542.155,542.17,541.82,541.83,2024-07-30 14:42:00-04:00
3823,46935,541.84,542.022,541.8325,541.97,2024-07-30 14:43:00-04:00
3824,24570,541.98,542.01,541.8336,541.9323,2024-07-30 14:44:00-04:00
3825,90096,541.93,542.02,541.625,541.69,2024-07-30 14:45:00-04:00
3826,103826,541.69,541.69,541.46,541.615,2024-07-30 14:46:00-04:00
3827,89789,541.62,541.66,541.38,541.53,2024-07-30 14:47:00-04:00
3828,47277,541.56,541.63,541.4,541.46,2024-07-30 14:48:00-04:00
3829,157505,541.44,541.45,540.98,541.19,2024-07-30 14:49:00-04:00
3830,59156,541.19,541.37,541.13,541.21,2024-07-30 14:50:00-04:00
3831,47518,541.23,541.42,541.22,541.29,2024-07-30 14:51:00-04:00
3832,64208,541.28,541.4,541.22,541.26,2024-07-30 14:52:00-04:00
3833,140889,541.27,541.38,541.16,541.3503,2024-07-30 14:53:00-04:00
3834,27508,541.37,541.58,541.2695,541.37,2024-07-30 14:54:00-04:00
3835,45283,541.3799,541.4599,541.2,541.3899,2024-07-30 14:55:00-04:00
3836,43168,541.37,541.4474,541.1795,541.1795,2024-07-30 14:56:00-04:00
3837,84235,541.16,541.3,540.98,541.16,2024-07-30 14:57:00-04:00
3838,62911,541.165,541.215,541.03,541.215,2024-07-30 14:58:00-04:00
3839,68161,541.21,541.45,541.16,541.45,2024-07-30 14:59:00-04:00
3840,25504,541.44,541.44,541.11,541.165,2024-07-30 15:00:00-04:00
3841,69518,541.12,541.14,540.77,540.85,2024-07-30 15:01:00-04:00
3842,81939,540.86,541.06,540.84,541.06,2024-07-30 15:02:00-04:00
3843,31977,541.07,541.17,540.94,541.16,2024-07-30 15:03:00-04:00
3844,55305,541.2,541.38,541.08,541.08,2024-07-30 15:04:00-04:00
3845,32771,541.08,541.38,541.08,541.37,2024-07-30 15:05:00-04:00
3846,32482,541.36,541.47,541.25,541.33,2024-07-30 15:06:00-04:00
3847,50961,541.3101,541.3101,541.08,541.26,2024-07-30 15:07:00-04:00
3848,93736,541.26,541.2905,541.14,541.215,2024-07-30 15:08:00-04:00
3849,27302,541.2,541.25,541.11,541.135,2024-07-30 15:09:00-04:00
3850,30163,541.15,541.2958,541.09,541.23,2024-07-30 15:10:00-04:00
3851,23893,541.24,541.29,541.13,541.24,2024-07-30 15:11:00-04:00
3852,35272,541.25,541.4159,541.16,541.19,2024-07-30 15:12:00-04:00
3853,68082,541.195,541.24,540.91,540.92,2024-07-30 15:13:00-04:00
3854,38906,540.92,541.03,540.88,540.99,2024-07-30 15:14:00-04:00
3855,37719,540.97,541.37,540.97,541.36,2024-07-30 15:15:00-04:00
3856,53420,541.34,541.34,541.16,541.34,2024-07-30 15:16:00-04:00
3857,78276,541.36,541.45,541.32,541.37,2024-07-30 15:17:00-04:00
3858,98797,541.37,541.66,541.35,541.65,2024-07-30 15:18:00-04:00
3859,56097,541.6163,541.67,541.51,541.6,2024-07-30 15:19:00-04:00
3860,84262,541.62,541.79,541.61,541.68,2024-07-30 15:20:00-04:00
3861,116068,541.72,541.76,541.515,541.55,2024-07-30 15:21:00-04:00
3862,69187,541.54,541.6,541.41,541.43,2024-07-30 15:22:00-04:00
3863,72139,541.46,541.83,541.43,541.78,2024-07-30 15:23:00-04:00
3864,46566,541.79,541.83,541.66,541.76,2024-07-30 15:24:00-04:00
3865,73261,541.73,541.75,541.4053,541.56,2024-07-30 15:25:00-04:00
3866,51187,541.56,541.81,541.5501,541.68,2024-07-30 15:26:00-04:00
3867,62864,541.68,541.855,541.63,541.76,2024-07-30 15:27:00-04:00
3868,66640,541.76,541.95,541.75,541.91,2024-07-30 15:28:00-04:00
3869,65982,541.92,541.92,541.66,541.72,2024-07-30 15:29:00-04:00
3870,63652,541.71,541.725,541.415,541.67,2024-07-30 15:30:00-04:00
3871,136518,541.68,541.68,541.47,541.53,2024-07-30 15:31:00-04:00
3872,320339,541.5292,541.6799,541.3763,541.53,2024-07-30 15:32:00-04:00
3873,61522,541.5,541.7,541.48,541.58,2024-07-30 15:33:00-04:00
3874,53885,541.55,541.71,541.51,541.635,2024-07-30 15:34:00-04:00
3875,110582,541.635,541.64,541.44,541.56,2024-07-30 15:35:00-04:00
3876,222508,541.55,541.705,541.53,541.69,2024-07-30 15:36:00-04:00
3877,92704,541.68,541.81,541.58,541.6,2024-07-30 15:37:00-04:00
3878,145549,541.62,541.67,541.48,541.55,2024-07-30 15:38:00-04:00
3879,117401,541.5572,541.5572,541.2801,541.41,2024-07-30 15:39:00-04:00
3880,202099,541.435,541.63,541.31,541.51,2024-07-30 15:40:00-04:00
3881,145146,541.52,541.645,541.35,541.405,2024-07-30 15:41:00-04:00
3882,104947,541.405,541.45,541.27,541.4,2024-07-30 15:42:00-04:00
3883,93050,541.39,541.54,541.25,541.52,2024-07-30 15:43:00-04:00
3884,447731,541.53,542.05,541.53,542.05,2024-07-30 15:44:00-04:00
3885,90653,542.0597,542.2,541.93,542.13,2024-07-30 15:45:00-04:00
3886,111199,542.13,542.17,541.83,542.03,2024-07-30 15:46:00-04:00
3887,220167,542.04,542.77,542.04,542.67,2024-07-30 15:47:00-04:00
3888,202741,542.68,543.24,542.64,543.15,2024-07-30 15:48:00-04:00
3889,543794,543.13,543.655,543.04,543.33,2024-07-30 15:49:00-04:00
3890,342799,543.33,543.52,543.08,543.48,2024-07-30 15:50:00-04:00
3891,327324,543.46,543.54,543.29,543.37,2024-07-30 15:51:00-04:00
3892,341302,543.36,543.46,543.07,543.17,2024-07-30 15:52:00-04:00
3893,348721,543.16,543.24,542.82,543.23,2024-07-30 15:53:00-04:00
3894,693692,543.22,543.23,542.6161,542.845,2024-07-30 15:54:00-04:00
3895,572384,542.8402,543.37,542.72,543.185,2024-07-30 15:55:00-04:00
3896,341822,543.21,543.23,542.96,543.06,2024-07-30 15:56:00-04:00
3897,524297,543.05,543.06,542.64,542.69,2024-07-30 15:57:00-04:00
3898,656846,542.68,542.76,542.52,542.75,2024-07-30 15:58:00-04:00
3899,1174864,542.75,542.75,541.68,541.91,2024-07-30 15:59:00-04:00
3900,1137752,548.98,549.26,548.52,548.55,2024-07-31 09:30:00-04:00
3901,355469,548.56,548.62,548.34,548.38,2024-07-31 09:31:00-04:00
3902,307898,548.37,548.56,548.26,548.39,2024-07-31 09:32:00-04:00
3903,351679,548.4,548.62,548.34,548.39,2024-07-31 09:33:00-04:00
3904,228515,548.38,548.49,547.97,547.98,2024-07-31 09:34:00-04:00
3905,204322,547.98,548.45,547.98,548.19,2024-07-31 09:35:00-04:00
3906,174019,548.18,548.46,548.06,548.245,2024-07-31 09:36:00-04:00
3907,88776,548.28,548.48,548.1,548.335,2024-07-31 09:37:00-04:00
3908,140444,548.33,548.55,548.26,548.52,2024-07-31 09:38:00-04:00
3909,149391,548.52,548.61,548.3,548.46,2024-07-31 09:39:00-04:00
3910,133343,548.48,548.99,548.46,548.945,2024-07-31 09:40:00-04:00
3911,140225,548.95,549.15,548.95,549.11,2024-07-31 09:41:00-04:00
3912,136426,549.09,549.13,548.69,548.73,2024-07-31 09:42:00-04:00
3913,128964,548.71,548.7699,548.035,548.05,2024-07-31 09:43:00-04:00
3914,140144,548.05,548.1215,547.5799,547.76,2024-07-31 09:44:00-04:00
3915,134412,547.76,548.09,547.76,548.0005,2024-07-31 09:45:00-04:00
3916,110210,548.02,548.27,547.78,547.79,2024-07-31 09:46:00-04:00
3917,146477,547.79,548.35,547.785,548.28,2024-07-31 09:47:00-04:00
3918,109331,548.31,548.43,548.1101,548.3601,2024-07-31 09:48:00-04:00
3919,105371,548.3401,548.62,548.17,548.38,2024-07-31 09:49:00-04:00
3920,108799,548.35,548.39,548.06,548.225,2024-07-31 09:50:00-04:00
3921,60998,548.2275,548.52,548.11,548.39,2024-07-31 09:51:00-04:00
3922,71701,548.44,548.49,548.21,548.49,2024-07-31 09:52:00-04:00
3923,132332,548.5,548.6984,548.35,548.42,2024-07-31 09:53:00-04:00
3924,185109,548.42,548.6,548.25,548.5915,2024-07-31 09:54:00-04:00
3925,126935,548.58,548.78,548.41,548.7,2024-07-31 09:55:00-04:00
3926,89687,548.69,548.753,548.14,548.24,2024-07-31 09:56:00-04:00
3927,100290,548.23,548.48,548.13,548.3337,2024-07-31 09:57:00-04:00
3928,93555,548.34,548.69,548.34,548.63,2024-07-31 09:58:00-04:00
3929,69443,548.65,548.84,548.6,548.74,2024-07-31 09:59:00-04:00
3930,110320,548.75,548.93,548.47,548.88,2024-07-31 10:00:00-04:00
3931,85091,548.88,549.21,548.81,549.12,2024-07-31 10:01:00-04:00
3932,148543,549.1,549.38,549.08,549.19,2024-07-31 10:02:00-04:00
3933,86198,549.2,549.24,548.97,549.1795,2024-07-31 10:03:00-04:00
3934,82786,549.19,549.19,548.86,548.97,2024-07-31 10:04:00-04:00
3935,102132,548.95,549.51,548.95,549.43,2024-07-31 10:05:00-04:00
3936,81646,549.43,549.57,549.28,549.41,2024-07-31 10:06:00-04:00
3937,53802,549.41,549.45,549.2401,549.44,2024-07-31 10:07:00-04:00
3938,69387,549.41,549.65,549.41,549.57,2024-07-31 10:08:00-04:00
3939,78353,549.57,549.64,549.34,549.64,2024-07-31 10:09:00-04:00
3940,134668,549.6486,549.7775,549.47,549.59,2024-07-31 10:10:00-04:00
3941,89447,549.58,549.9,549.5,549.82,2024-07-31 10:11:00-04:00
3942,79307,549.81,549.88,549.66,549.8,2024-07-31 10:12:00-04:00
3943,78219,549.81,550.0,549.8,549.9,2024-07-31 10:13:00-04:00
3944,76126,549.9,549.96,549.7283,549.82,2024-07-31 10:14:00-04:00
3945,82034,549.83,549.97,549.76,549.9,2024-07-31 10:15:00-04:00
3946,120480,549.91,549.99,549.77,549.86,2024-07-31 10:16:00-04:00
3947,109799,549.88,550.25,549.8501,550.2101,2024-07-31 10:17:00-04:00
3948,101305,550.215,550.525,550.17,550.48,2024-07-31 10:18:00-04:00
3949,122756,550.49,550.5301,550.41,550.49,2024-07-31 10:19:00-04:00
3950,137831,550.48,550.54,550.16,550.44,2024-07-31 10:20:00-04:00
3951,92423,550.44,550.55,550.26,550.3,2024-07-31 10:21:00-04:00
3952,77050,550.3404,550.475,550.09,550.17,2024-07-31 10:22:00-04:00
3953,86050,550.15,550.33,550.11,550.21,2024-07-31 10:23:00-04:00
3954,78659,550.22,550.4,550.19,550.39,2024-07-31 10:24:00-04:00
3955,78636,550.386,550.4,550.0213,550.04,2024-07-31 10:25:00-04:00
3956,121133,550.04,550.22,549.96,550.19,2024-07-31 10:26:00-04:00
3957,50094,550.195,550.35,550.19,550.25,2024-07-31 10:27:00-04:00
3958,68396,550.26,550.42,550.24,550.35,2024-07-31 10:28:00-04:00
3959,64720,550.38,550.39,550.1796,550.3,2024-07-31 10:29:00-04:00
3960,106156,550.29,550.65,550.29,550.6,2024-07-31 10:30:00-04:00
3961,238319,550.61,551.02,550.6046,550.96,2024-07-31 10:31:00-04:00
3962,125979,550.96,551.2,550.96,551.05,2024-07-31 10:32:00-04:00
3963,92564,551.06,551.11,550.87,551.0,2024-07-31 10:33:00-04:00
3964,65679,551.01,551.18,550.97,551.15,2024-07-31 10:34:00-04:00
3965,86121,551.15,551.2,551.07,551.09,2024-07-31 10:35:00-04:00
3966,89813,551.1,551.16,550.92,551.07,2024-07-31 10:36:00-04:00
3967,75005,551.05,551.201,550.995,551.201,2024-07-31 10:37:00-04:00
3968,62153,551.2001,551.28,551.105,551.19,2024-07-31 10:38:00-04:00
3969,85233,551.2,551.239,551.07,551.21,2024-07-31 10:39:00-04:00
3970,95146,551.21,551.21,550.67,550.752,2024-07-31 10:40:00-04:00
3971,68226,550.75,550.89,550.695,550.89,2024-07-31 10:41:00-04:00
3972,47373,550.85,550.888,550.7,550.81,2024-07-31 10:42:00-04:00
3973,63079,550.8,550.87,550.65,550.77,2024-07-31 10:43:00-04:00
3974,67523,550.79,550.9,550.61,550.618,2024-07-31 10:44:00-04:00
3975,94063,550.63,550.96,550.56,550.86,2024-07-31 10:45:00-04:00
3976,93470,550.86,550.96,550.635,550.6901,2024-07-31 10:46:00-04:00
3977,67709,550.71,550.9,550.7,550.725,2024-07-31 10:47:00-04:00
3978,66925,550.72,550.8,550.52,550.581,2024-07-31 10:48:00-04:00
3979,97749,550.62,550.69,550.4,550.5508,2024-07-31 10:49:00-04:00
3980,126370,550.565,550.57,550.0999,550.44,2024-07-31 10:50:00-04:00
3981,167113,550.42,550.42,550.03,550.065,2024-07-31 10:51:00-04:00
3982,84810,550.07,550.13,549.85,549.9211,2024-07-31 10:52:00-04:00
3983,132061,549.935,549.97,549.62,549.68,2024-07-31 10:53:00-04:00
3984,118120,549.68,549.78,549.6299,549.73,2024-07-31 10:54:00-04:00
3985,120168,549.71,549.96,549.7,549.94,2024-07-31 10:55:00-04:00
3986,106796,549.93,550.2185,549.82,550.2,2024-07-31 10:56:00-04:00
3987,96937,550.2,550.3265,550.17,550.3265,2024-07-31 10:57:00-04:00
3988,68161,550.31,550.5297,550.28,550.46,2024-07-31 10:58:00-04:00
3989,84259,550.47,550.67,550.44,550.56,2024-07-31 10:59:00-04:00
3990,101705,550.56,550.65,550.48,550.55,2024-07-31 11:00:00-04:00
3991,96715,550.55,550.77,550.3701,550.74,2024-07-31 11:01:00-04:00
3992,96173,550.73,550.74,550.38,550.385,2024-07-31 11:02:00-04:00
3993,52384,550.4,550.6,550.38,550.59,2024-07-31 11:03:00-04:00
3994,97865,550.6,550.75,550.4999,550.57,2024-07-31 11:04:00-04:00
3995,84605,550.565,550.71,550.45,550.65,2024-07-31 11:05:00-04:00
3996,41466,550.65,550.77,550.53,550.57,2024-07-31 11:06:00-04:00
3997,36665,550.57,550.85,550.57,550.83,2024-07-31 11:07:00-04:00
3998,57388,550.85,550.92,550.78,550.79,2024-07-31 11:08:00-04:00
3999,38162,550.78,550.85,550.695,550.73,2024-07-31 11:09:00-04:00
4000,55265,550.74,550.79,550.64,550.71,2024-07-31 11:10:00-04:00
4001,43408,550.67,550.78,550.62,550.72,2024-07-31 11:11:00-04:00
4002,47956,550.72,550.75,550.51,550.57,2024-07-31 11:12:00-04:00
4003,46105,550.56,550.75,550.55,550.74,2024-07-31 11:13:00-04:00
4004,50826,550.75,550.96,550.7,550.9578,2024-07-31 11:14:00-04:00
4005,35296,550.93,550.98,550.8501,550.9,2024-07-31 11:15:00-04:00
4006,47619,550.91,550.98,550.69,550.75,2024-07-31 11:16:00-04:00
4007,35162,550.765,550.9,550.765,550.89,2024-07-31 11:17:00-04:00
4008,31403,550.89,550.97,550.8,550.97,2024-07-31 11:18:00-04:00
4009,62870,550.98,551.04,550.9,551.0075,2024-07-31 11:19:00-04:00
4010,48301,551.0,551.0,550.86,550.9001,2024-07-31 11:20:00-04:00
4011,33452,550.9,551.01,550.87,550.97,2024-07-31 11:21:00-04:00
4012,51631,550.96,551.055,550.93,550.96,2024-07-31 11:22:00-04:00
4013,88601,550.95,550.95,550.68,550.69,2024-07-31 11:23:00-04:00
4014,46909,550.69,550.98,550.66,550.945,2024-07-31 11:24:00-04:00
4015,79166,550.96,551.21,550.955,551.21,2024-07-31 11:25:00-04:00
4016,95236,551.22,551.23,551.01,551.08,2024-07-31 11:26:00-04:00
4017,25312,551.08,551.13,550.9801,551.04,2024-07-31 11:27:00-04:00
4018,55764,551.025,551.1,550.9099,551.1,2024-07-31 11:28:00-04:00
4019,44829,551.1,551.15,551.055,551.12,2024-07-31 11:29:00-04:00
4020,76516,551.12,551.24,551.06,551.1601,2024-07-31 11:30:00-04:00
4021,115718,551.17,551.55,551.17,551.55,2024-07-31 11:31:00-04:00
4022,144218,551.5401,551.71,551.49,551.53,2024-07-31 11:32:00-04:00
4023,134543,551.55,551.615,551.225,551.33,2024-07-31 11:33:00-04:00
4024,35478,551.33,551.46,551.3201,551.41,2024-07-31 11:34:00-04:00
4025,98790,551.45,551.46,551.01,551.03,2024-07-31 11:35:00-04:00
4026,67183,551.03,551.19,551.0106,551.08,2024-07-31 11:36:00-04:00
4027,36036,551.0701,551.28,551.0701,551.1799,2024-07-31 11:37:00-04:00
4028,40006,551.19,551.42,551.11,551.42,2024-07-31 11:38:00-04:00
4029,187971,551.41,551.45,551.24,551.295,2024-07-31 11:39:00-04:00
4030,54601,551.31,551.32,551.06,551.13,2024-07-31 11:40:00-04:00
4031,48567,551.115,551.263,551.01,551.23,2024-07-31 11:41:00-04:00
4032,55672,551.23,551.4,551.19,551.4,2024-07-31 11:42:00-04:00
4033,43650,551.39,551.49,551.33,551.38,2024-07-31 11:43:00-04:00
4034,77774,551.37,551.49,551.22,551.265,2024-07-31 11:44:00-04:00
4035,108857,551.27,551.31,551.08,551.17,2024-07-31 11:45:00-04:00
4036,62576,551.19,551.35,551.18,551.34,2024-07-31 11:46:00-04:00
4037,68441,551.335,551.38,551.075,551.16,2024-07-31 11:47:00-04:00
4038,19214,551.18,551.28,551.15,551.23,2024-07-31 11:48:00-04:00
4039,30710,551.27,551.2899,551.1801,551.19,2024-07-31 11:49:00-04:00
4040,65541,551.2,551.21,551.03,551.07,2024-07-31 11:50:00-04:00
4041,118940,551.05,551.05,550.66,550.68,2024-07-31 11:51:00-04:00
4042,53815,550.694,550.75,550.61,550.66,2024-07-31 11:52:00-04:00
4043,46008,550.7,550.935,550.7,550.8097,2024-07-31 11:53:00-04:00
4044,30536,550.83,550.83,550.69,550.71,2024-07-31 11:54:00-04:00
4045,78166,550.69,550.74,550.5,550.7,2024-07-31 11:55:00-04:00
4046,65560,550.6701,550.72,550.58,550.6101,2024-07-31 11:56:00-04:00
4047,106111,550.62,550.82,550.48,550.53,2024-07-31 11:57:00-04:00
4048,82682,550.52,550.64,550.28,550.5495,2024-07-31 11:58:00-04:00
4049,30483,550.54,550.7,550.54,550.66,2024-07-31 11:59:00-04:00
4050,45480,550.685,550.93,550.58,550.84,2024-07-31 12:00:00-04:00
4051,35510,550.84,551.06,550.84,550.99,2024-07-31 12:01:00-04:00
4052,51578,551.0,551.1,550.75,550.75,2024-07-31 12:02:00-04:00
4053,87282,550.75,550.81,550.66,550.775,2024-07-31 12:03:00-04:00
4054,60331,550.76,550.88,550.62,550.62,2024-07-31 12:04:00-04:00
4055,80830,550.63,550.74,550.46,550.65,2024-07-31 12:05:00-04:00
4056,38158,550.65,550.66,550.405,550.49,2024-07-31 12:06:00-04:00
4057,26383,550.48,550.6,550.47,550.59,2024-07-31 12:07:00-04:00
4058,46214,550.58,550.76,550.55,550.55,2024-07-31 12:08:00-04:00
4059,26994,550.57,550.75,550.51,550.66,2024-07-31 12:09:00-04:00
4060,26223,550.68,550.68,550.585,550.62,2024-07-31 12:10:00-04:00
4061,38995,550.61,550.8,550.54,550.8,2024-07-31 12:11:00-04:00
4062,22207,550.78,550.93,550.78,550.87,2024-07-31 12:12:00-04:00
4063,39829,550.875,550.95,550.755,550.88,2024-07-31 12:13:00-04:00
4064,28703,550.86,550.99,550.86,550.97,2024-07-31 12:14:00-04:00
4065,37353,550.94,550.95,550.84,550.86,2024-07-31 12:15:00-04:00
4066,33992,550.84,550.95,550.78,550.83,2024-07-31 12:16:00-04:00
4067,26600,550.835,550.97,550.81,550.95,2024-07-31 12:17:00-04:00
4068,21449,550.97,551.04,550.905,550.915,2024-07-31 12:18:00-04:00
4069,28503,550.9,550.9,550.77,550.82,2024-07-31 12:19:00-04:00
4070,21506,550.82,550.92,550.79,550.855,2024-07-31 12:20:00-04:00
4071,16903,550.87,550.92,550.8199,550.86,2024-07-31 12:21:00-04:00
4072,15014,550.87,551.0084,550.81,550.99,2024-07-31 12:22:00-04:00
4073,28775,550.99,550.995,550.91,550.97,2024-07-31 12:23:00-04:00
4074,30131,550.9601,550.99,550.7,550.71,2024-07-31 12:24:00-04:00
4075,95116,550.71,550.73,550.3,550.49,2024-07-31 12:25:00-04:00
4076,24715,550.48,550.53,550.37,550.471,2024-07-31 12:26:00-04:00
4077,27795,550.5,550.5301,550.36,550.49,2024-07-31 12:27:00-04:00
4078,43481,550.48,550.524,550.31,550.41,2024-07-31 12:28:00-04:00
4079,61197,550.43,550.63,550.4,550.5101,2024-07-31 12:29:00-04:00
4080,26110,550.5,550.5195,550.36,550.4,2024-07-31 12:30:00-04:00
4081,178249,550.43,550.5601,550.325,550.54,2024-07-31 12:31:00-04:00
4082,38758,550.54,550.59,550.4601,550.545,2024-07-31 12:32:00-04:00
4083,35793,550.54,550.73,550.52,550.675,2024-07-31 12:33:00-04:00
4084,23160,550.68,550.77,550.66,550.6899,2024-07-31 12:34:00-04:00
4085,56761,550.66,550.66,550.475,550.58,2024-07-31 12:35:00-04:00
4086,36363,550.5501,550.67,550.43,550.52,2024-07-31 12:36:00-04:00
4087,48904,550.52,550.6,550.4205,550.43,2024-07-31 12:37:00-04:00
4088,67780,550.43,550.5,550.34,550.43,2024-07-31 12:38:00-04:00
4089,38416,550.4,550.49,550.35,550.48,2024-07-31 12:39:00-04:00
4090,38537,550.48,550.54,550.41,550.49,2024-07-31 12:40:00-04:00
4091,26336,550.5,550.515,550.3311,550.34,2024-07-31 12:41:00-04:00
4092,41145,550.34,550.5,550.33,550.4,2024-07-31 12:42:00-04:00
4093,13226,550.4,550.43,550.36,550.42,2024-07-31 12:43:00-04:00
4094,35161,550.43,550.64,550.43,550.61,2024-07-31 12:44:00-04:00
4095,93047,550.59,550.66,550.56,550.6,2024-07-31 12:45:00-04:00
4096,83086,550.61,550.825,550.61,550.76,2024-07-31 12:46:00-04:00
4097,24985,550.77,550.79,550.62,550.69,2024-07-31 12:47:00-04:00
4098,31338,550.71,550.83,550.71,550.8,2024-07-31 12:48:00-04:00
4099,25595,550.78,550.84,550.73,550.78,2024-07-31 12:49:00-04:00
4100,230507,550.78,550.915,550.67,550.875,2024-07-31 12:50:00-04:00
4101,31178,550.88,550.8811,550.715,550.74,2024-07-31 12:51:00-04:00
4102,62478,550.77,550.77,550.5103,550.6,2024-07-31 12:52:00-04:00
4103,64858,550.605,550.62,550.41,550.46,2024-07-31 12:53:00-04:00
4104,33478,550.47,550.48,550.31,550.395,2024-07-31 12:54:00-04:00
4105,45309,550.4,550.51,550.38,550.405,2024-07-31 12:55:00-04:00
4106,30777,550.385,550.58,550.385,550.54,2024-07-31 12:56:00-04:00
4107,31505,550.54,550.55,550.44,550.45,2024-07-31 12:57:00-04:00
4108,63068,550.46,550.5,550.1014,550.11,2024-07-31 12:58:00-04:00
4109,57780,550.1,550.25,550.1,550.17,2024-07-31 12:59:00-04:00
4110,53537,550.17,550.3295,549.99,550.27,2024-07-31 13:00:00-04:00
4111,31611,550.29,550.4737,550.26,550.38,2024-07-31 13:01:00-04:00
4112,23702,550.42,550.65,550.42,550.55,2024-07-31 13:02:00-04:00
4113,15553,550.55,550.6291,550.5463,550.55,2024-07-31 13:03:00-04:00
4114,156128,550.57,550.64,550.5,550.62,2024-07-31 13:04:00-04:00
4115,33526,550.63,550.74,550.61,550.65,2024-07-31 13:05:00-04:00
4116,15733,550.645,550.7373,550.645,550.7,2024-07-31 13:06:00-04:00
4117,155038,550.69,550.9,550.69,550.8987,2024-07-31 13:07:00-04:00
4118,50413,550.905,550.905,550.7304,550.85,2024-07-31 13:08:00-04:00
4119,156813,550.86,550.97,550.57,550.61,2024-07-31 13:09:00-04:00
4120,55759,550.6,550.78,550.57,550.78,2024-07-31 13:10:00-04:00
4121,72542,550.8,550.95,550.8,550.84,2024-07-31 13:11:00-04:00
4122,40972,550.85,550.87,550.72,550.79,2024-07-31 13:12:00-04:00
4123,62789,550.78,550.8,550.66,550.77,2024-07-31 13:13:00-04:00
4124,170666,550.78,550.88,550.685,550.86,2024-07-31 13:14:00-04:00
4125,162970,550.84,550.9,550.8,550.82,2024-07-31 13:15:00-04:00
4126,109776,550.83,550.895,550.64,550.74,2024-07-31 13:16:00-04:00
4127,60481,550.74,550.8,550.69,550.74,2024-07-31 13:17:00-04:00
